Parent Tier Code,Tier Type Title,Tier Code,Tier Title,Subtitle,Description,Subject,Editions,Levels,Visibility,Locales,Curriculum Tree Thumbnail,Color Code,Sort Order,Header Image Src,Created By,Created Date,Last Updated By,Last Updated Date
CO_M04_T05_L03_SS04,Learning Object,d0ad087f416c0cf20cc4cb13b1dd1ea7997148c2,,,,,,,,,,,,,,,,
CO_M04_T05_L03_SS04,Learning Object,94c51866f96c4094493aab126b8bbea78a2f7aef,,,,,,,,,,,,,,,,
CO_M04_T05_L03,Sub_Section,CO_M04_T05_L03_SS05,Lesson Resources with Answers,,Students construct a relative frequency distribution and marginal relative frequency distribution using data for a scenario and analyze the distributions. They compare stacked bar graphs that represent the relative frequency distribution in two different ways to the tables. Students analyze and interpret the data represented by the stacked bar graphs in terms of the situation.,,,,,,,,,,,,,
CO_M04_T05_L03_SS05,Learning Object,8820b1958020066308b5bd34c3171958d626fe1d,,,,,,,,,,,,,,,,
CO_M04_T05,Lesson,CO_M04_T05_L04,Lesson 3: On One Condition . . . or More,Conditional Relative Frequency Distribution,Students consider what different joint frequencies in a marginal relative frequency distribution represent. They construct a stacked bar graph and analyze the percents shown in the graph. Students construct two conditional relative frequency distributions in terms of each variable and interpret the data in terms of the situation.,,,,,,,,,,,,,
CO_M04_T05_L04,Sub_Section,CO_M04_T05_L04_SS00,Student Lesson Resources,,Students consider what different joint frequencies in a marginal relative frequency distribution represent. They construct a stacked bar graph and analyze the percents shown in the graph. Students construct two conditional relative frequency distributions in terms of each variable and interpret the data in terms of the situation.,,,,,,,,,,,,,
CO_M04_T05_L04_SS00,Learning Object,cc27e51600afac0f0f7779072d311bf6e349dd8d,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS00,Learning Object,a2cbf931094cb33d4e92e10f709738788c120d5c,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS00,Learning Object,8b502b4cddac42514794717c3ec70d94f705ae45,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS00,Learning Object,22a32cbab6a9497acf50a7bcca9398e3a1a58432,,,,,,,,,,,,,,,,
CO_M04_T05_L04,Sub_Section,CO_M04_T05_L04_SS01,Lesson Planning Resources,,Students consider what different joint frequencies in a marginal relative frequency distribution represent. They construct a stacked bar graph and analyze the percents shown in the graph. Students construct two conditional relative frequency distributions in terms of each variable and interpret the data in terms of the situation.,,,,,,,,,,,,,
CO_M04_T05_L04_SS01,Learning Object,ade63442a434a660c57f41e422f5325dff8a9aed,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS01,Learning Object,20204de49b411bf71b1251b409266a2f09cfb790,,,,,,,,,,,,,,,,
CO_M04_T05_L04,Sub_Section,CO_M04_T05_L04_SS02,MATHia Adaptive Problem-Solving,,Students consider what different joint frequencies in a marginal relative frequency distribution represent. They construct a stacked bar graph and analyze the percents shown in the graph. Students construct two conditional relative frequency distributions in terms of each variable and interpret the data in terms of the situation.,,,,,,,,,,,,,
CO_M04_T05_L04_SS02,Learning Object,9a1be6064802246582fe56fabba0c0bed59bbb46,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS02,Learning Object,40db72e07f1805063e8c2a7d22b1ca974974d80c,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS02,Learning Object,6083b6506c23c797aa6b461240ea48b9e4909952,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS02,Learning Object,a054ad9bbb537e82c365bafebd97e844a9336c71,,,,,,,,,,,,,,,,
CO_M04_T05_L04,Sub_Section,CO_M04_T05_L04_SS03,Skills Practice,,Students consider what different joint frequencies in a marginal relative frequency distribution represent. They construct a stacked bar graph and analyze the percents shown in the graph. Students construct two conditional relative frequency distributions in terms of each variable and interpret the data in terms of the situation.,,,,,,,,,,,,,
CO_M04_T05_L04_SS03,Learning Object,c598e9227107db3043fd598b3b495da3212fd91e,,,,,,,,,,,,,,,,
CO_M04_T05_L04_SS03,Learning Object,f58db518b7cb0f0a75932df94b9bde15ab4154c5,,,,,,,,,,,,,,,,
CO_M04_T05_L04,Sub_Section,CO_M04_T05_L04_SS04,Lesson Resources with Answers,,Students consider what different joint frequencies in a marginal relative frequency distribution represent. They construct a stacked bar graph and analyze the percents shown in the graph. Students construct two conditional relative frequency distributions in terms of each variable and interpret the data in terms of the situation.,,,,,,,,,,,,,
CO_M04_T05_L04_SS04,Learning Object,b5c5361f5495f6d9c0cc6aeec671b402437807b1,,,,,,,,,,,,,,,,
CO_M04_T05,Lesson,CO_M04_T05_L05,Lesson 4: Data Jam,Drawing Conclusions from Data,Students organize a given data set by creating a frequency distribution and a stacked bar graph and then use conditional relative frequency distributions to determine whether there is an association between the two categories. Students formulate conclusions for specified subsets of the data and use statistics to support their conclusions.,,,,,,,,,,,,,
CO_M04_T05_L05,Sub_Section,CO_M04_T05_L05_SS00,Student Lesson Resources,,Students organize a given data set by creating a frequency distribution and a stacked bar graph and then use conditional relative frequency distributions to determine whether there is an association between the two categories. Students formulate conclusions for specified subsets of the data and use statistics to support their conclusions.,,,,,,,,,,,,,
CO_M04_T05_L05_SS00,Learning Object,c2e26d15585003d78259aec1997ec2e3ada2c85b,,,,,,,,,,,,,,,,
CO_M04_T05_L05_SS00,Learning Object,274d4e8873d62d5f8d3fea218a3f599e39b258c2,,,,,,,,,,,,,,,,
CO_M04_T05_L05_SS00,Learning Object,9f8c5b534e12f31f1ecd4814c45078b78c30428a,,,,,,,,,,,,,,,,
CO_M04_T05_L05_SS00,Learning Object,1ae6e65f05a50f8898bd64f801664bcd500dd941,,,,,,,,,,,,,,,,
CO_M04_T05_L05,Sub_Section,CO_M04_T05_L05_SS01,Lesson Planning Resources,,Students organize a given data set by creating a frequency distribution and a stacked bar graph and then use conditional relative frequency distributions to determine whether there is an association between the two categories. Students formulate conclusions for specified subsets of the data and use statistics to support their conclusions.,,,,,,,,,,,,,
CO_M04_T05_L05_SS01,Learning Object,87281cd08d32e414838bc75c8f879425281a8ab6,,,,,,,,,,,,,,,,
CO_M04_T05_L05_SS01,Learning Object,d96b58bc29145633a1d25883ee5fc58ae7e4e7a9,,,,,,,,,,,,,,,,
CO_M04_T05_L05,Sub_Section,CO_M04_T05_L05_SS02,Skills Practice,,Students organize a given data set by creating a frequency distribution and a stacked bar graph and then use conditional relative frequency distributions to determine whether there is an association between the two categories. Students formulate conclusions for specified subsets of the data and use statistics to support their conclusions.,,,,,,,,,,,,,
CO_M04_T05_L05_SS02,Learning Object,93f8447ad77542bc12817cebb3eac83c38c1bb84,,,,,,,,,,,,,,,,
CO_M04_T05_L05_SS02,Learning Object,7bd9d1642c8fed31d4363ea2500cb3efb2010af8,,,,,,,,,,,,,,,,
CO_M04_T05_L05_SS02,Learning Object,a07559600082f893d047f9b462d31fba4acaa55c,,,,,,,,,,,,,,,,
CO_M04_T05_L05,Sub_Section,CO_M04_T05_L05_SS03,Lesson Resources with Answers,,Students organize a given data set by creating a frequency distribution and a stacked bar graph and then use conditional relative frequency distributions to determine whether there is an association between the two categories. Students formulate conclusions for specified subsets of the data and use statistics to support their conclusions.,,,,,,,,,,,,,
CO_M04_T05_L05_SS03,Learning Object,dca5793b5a7c8d143e43eec437b2ff401396feae,,,,,,,,,,,,,,,,
CO_M04_T05,Lesson,CO_M04_T05_L06,Topic MATHia Adaptive Problem-Solving,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L06,Sub_Section,CO_M04_T05_L06_SS00,Creating and Interpreting Frequency Distributions,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L06_SS00,Learning Object,3fc31bd1f958a741136390fce4128b867b24f458,,,,,,,,,,,,,,,,
CO_M04_T05_L06_SS00,Learning Object,bccabd542eda3148c231bc7d0fdd0af9edda2d9b,,,,,,,,,,,,,,,,
CO_M04_T05_L06,Sub_Section,CO_M04_T05_L06_SS01,Relative Frequency Distribution,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L06_SS01,Learning Object,ae654acaf7bd5b903c76337d88e5c7fdf9159633,,,,,,,,,,,,,,,,
CO_M04_T05_L06_SS01,Learning Object,a92682b4f2d2f4e8874980bd674ab3b2e9503bc1,,,,,,,,,,,,,,,,
CO_M04_T05_L06,Sub_Section,CO_M04_T05_L06_SS02,Conditional Relative Frequency Distribution,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L06_SS02,Learning Object,6083b6506c23c797aa6b461240ea48b9e4909952,,,,,,,,,,,,,,,,
CO_M04_T05_L06_SS02,Learning Object,a054ad9bbb537e82c365bafebd97e844a9336c71,,,,,,,,,,,,,,,,
CO_M04_T05,Lesson,CO_M04_T05_L07,Additional Practice,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L07,Learning Object,979603e2136a1dd2814f56a4e2036c9fa97595da,,,,,,,,,,,,,,,,
CO_M04_T05_L07,Learning Object,08991d9e4909fdcd0b4ae3015c04cd1248353901,,,,,,,,,,,,,,,,
CO_M04_T05_L07,Learning Object,1c8929a846f9707efc4bd2292a1baf99f54a4838,,,,,,,,,,,,,,,,
CO_M04_T05_L07,Learning Object,194831b93d309f05dd0bba6e1c5715739fd30f90,,,,,,,,,,,,,,,,
CO_M04_T05,Lesson,CO_M04_T05_L08,Intervention Resources,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L08,Sub_Section,CO_M04_T05_L08_SS00,Topic Readiness Resources,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,ab88ff30d1737ed8286518e270dd692bbd329ce4,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,a1112bf3ab2fbda247c6d735c64344f4c0bb6c92,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,6fd70b53c3806ae38945d25deaacfffc5bb8614f,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,44c194cb5573fce7dcd27974a32b0cf6e5d0d245,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,039603fa7cb3a88d50e06673972fff31287e698b,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,70044ff252db39000dd61d0e1bacde1d974158a0,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,bafbc127ca6cbaad532632a0221c97e3d762ebc3,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS00,Learning Object,43df20c3a8de67eea252456dc37d3f37effe27f0,,,,,,,,,,,,,,,,
CO_M04_T05_L08,Sub_Section,CO_M04_T05_L08_SS01,Topic Re-Engagement Resources,,"Students create two-way frequency distributions to display categorical data. They analyze the data for possible trends or associations. Students then create a marginal frequency distribution and analyze these distributions. They use the frequency distributions to create bar graphs to help visualize the data. Students next learn to display categorical data using a relative frequency distribution and a marginal relative frequency distribution. They then use stacked bar graphs to provide a visual of the relative frequencies.

Conditional relative frequency distributions organize categorical data so that students can determine the percent occurrence of a category given the specific value of another category.

Finally, students use all the tools that they now have to analyze a set of categorical data and make recommendations based on their interpretation.",,,,,,,,,,,,,
CO_M04_T05_L08_SS01,Learning Object,bef8fc84eb3168f7f3dc563b3ff0914704326713,,,,,,,,,,,,,,,,
CO_M04_T05_L08_SS01,Learning Object,605806a88a3722fe29c24ca6b3161df8165946d2,,,,,,,,,,,,,,,,
,Module,CO_M05,Module 5: Maximizing and Minimizing,,"Students analyze the structure of quadratic functions and recognize the effects of transformations on the function. They solve quadratic equations. Students apply what they know about inequalities, systems, regressions, and inverses to quadratic equations.",,,,,,,,,,,,,
CO_M05,Topic,CO_M05_T00,Student Module Resources,,"Students analyze the structure of quadratic functions and recognize the effects of transformations on the function. They solve quadratic equations. Students apply what they know about inequalities, systems, regressions, and inverses to quadratic equations.",,,,,,,,,,,,,
CO_M05_T00,Learning Object,7098a330174c68d95a773f200c66ca46b85fe9a8,,,,,,,,,,,,,,,,
CO_M05,Topic,CO_M05_T01,Module Planning Resources,,"Students analyze the structure of quadratic functions and recognize the effects of transformations on the function. They solve quadratic equations. Students apply what they know about inequalities, systems, regressions, and inverses to quadratic equations.",,,,,,,,,,,,,
CO_M05_T01,Learning Object,98f61ebac1eb016dbfddeb84dce9e6d9a9341f52,,,,,,,,,,,,,,,,
CO_M05_T01,Learning Object,02ae6c338dc1ec7e26acf982fa1f6ebc7d693c09,,,,,,,,,,,,,,,,
CO_M05,Topic,CO_M05_T02,Module Assessments,,"Students analyze the structure of quadratic functions and recognize the effects of transformations on the function. They solve quadratic equations. Students apply what they know about inequalities, systems, regressions, and inverses to quadratic equations.",,,,,,,,,,,,,
CO_M05_T02,Learning Object,cdaa0a9670078f01db6bd42489c3637858610287,,,,,,,,,,,,,,,,
CO_M05_T02,Learning Object,ac5ddc544640b08a68990eed2a7afbb24287feea,,,,,,,,,,,,,,,,
CO_M05,Topic,CO_M05_T03,Module Assessments with Answers,,"Students analyze the structure of quadratic functions and recognize the effects of transformations on the function. They solve quadratic equations. Students apply what they know about inequalities, systems, regressions, and inverses to quadratic equations.",,,,,,,,,,,,,
CO_M05_T03,Learning Object,85ba152eeaa7dbdaa12e9c6479d797ddfd5c987a,,,,,,,,,,,,,,,,
CO_M05_T03,Learning Object,ec5f1fe98dd05fa7069211796c4a3bfaeaf57076,,,,,,,,,,,,,,,,
CO_M05,Topic,CO_M05_T04,Topic 1: Introduction to Quadratic Functions,,"Students explore real-world situations they can model with quadratic functions. They write the form of the quadratic equation however they like and then use technology to visualize the function and its characteristics on a coordinate plane.

Students examine the characteristics that define a quadratic function and compare different forms to see that the structure of the equation indicates the shape of the graph. They learn to determine whether the graph of a quadratic function opens up or down by inspecting a quadratic function in general or factored form and explore how the axis of symmetry divides a parabola into mirror images. To determine the axis of symmetry of a quadratic equation, students use the zeros of a function (or roots of an equation) or the a and b coefficients of the general form of the equation.

Students transform quadratic functions and learn the vertex form of the quadratic equation based on their understanding of transformations. They compare quadratic functions represented in different forms, summarizing the key characteristics apparent in each form of a quadratic equation. Students then analyze different representations that they need to compare in terms of characteristics.",,,,,,,,,,,,,
CO_M05_T04,Lesson,CO_M05_T04_L00,Topic Planning Resources,,"Students explore real-world situations they can model with quadratic functions. They write the form of the quadratic equation however they like and then use technology to visualize the function and its characteristics on a coordinate plane.

Students examine the characteristics that define a quadratic function and compare different forms to see that the structure of the equation indicates the shape of the graph. They learn to determine whether the graph of a quadratic function opens up or down by inspecting a quadratic function in general or factored form and explore how the axis of symmetry divides a parabola into mirror images. To determine the axis of symmetry of a quadratic equation, students use the zeros of a function (or roots of an equation) or the a and b coefficients of the general form of the equation.

Students transform quadratic functions and learn the vertex form of the quadratic equation based on their understanding of transformations. They compare quadratic functions represented in different forms, summarizing the key characteristics apparent in each form of a quadratic equation. Students then analyze different representations that they need to compare in terms of characteristics.",,,,,,,,,,,,,
CO_M05_T04_L00,Learning Object,e79fd4c55d202d420f12aee18597cc028b29b09b,,,,,,,,,,,,,,,,
CO_M05_T04_L00,Learning Object,0151f657d77179175d61aecf6a18ac393485c3e6,,,,,,,,,,,,,,,,
CO_M05_T04_L00,Learning Object,d8a2112c6f6144fe3b15e73ad0f58ad712baa206,,,,,,,,,,,,,,,,
CO_M05_T04,Lesson,CO_M05_T04_L01,Topic Assessments,,"Students explore real-world situations they can model with quadratic functions. They write the form of the quadratic equation however they like and then use technology to visualize the function and its characteristics on a coordinate plane.

Students examine the characteristics that define a quadratic function and compare different forms to see that the structure of the equation indicates the shape of the graph. They learn to determine whether the graph of a quadratic function opens up or down by inspecting a quadratic function in general or factored form and explore how the axis of symmetry divides a parabola into mirror images. To determine the axis of symmetry of a quadratic equation, students use the zeros of a function (or roots of an equation) or the a and b coefficients of the general form of the equation.

Students transform quadratic functions and learn the vertex form of the quadratic equation based on their understanding of transformations. They compare quadratic functions represented in different forms, summarizing the key characteristics apparent in each form of a quadratic equation. Students then analyze different representations that they need to compare in terms of characteristics.",,,,,,,,,,,,,
CO_M05_T04_L01,Sub_Section,CO_M05_T04_L01_SS00,Progress-Monitoring Assessments,,"Students explore real-world situations they can model with quadratic functions. They write the form of the quadratic equation however they like and then use technology to visualize the function and its characteristics on a coordinate plane.

Students examine the characteristics that define a quadratic function and compare different forms to see that the structure of the equation indicates the shape of the graph. They learn to determine whether the graph of a quadratic function opens up or down by inspecting a quadratic function in general or factored form and explore how the axis of symmetry divides a parabola into mirror images. To determine the axis of symmetry of a quadratic equation, students use the zeros of a function (or roots of an equation) or the a and b coefficients of the general form of the equation.

Students transform quadratic functions and learn the vertex form of the quadratic equation based on their understanding of transformations. They compare quadratic functions represented in different forms, summarizing the key characteristics apparent in each form of a quadratic equation. Students then analyze different representations that they need to compare in terms of characteristics.",,,,,,,,,,,,,
CO_M05_T04_L01_SS00,Learning Object,71c2300dccb6217d5a28d7326135bdb338ea5af9,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS00,Learning Object,75337f4145f0217ccd7e36f0df2de43bc1e1d412,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS00,Learning Object,4d20e96d2987e8f78688383ec555b1615956e6da,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS00,Learning Object,93e172fb76d2ea76fee642b0ae046d53d339868b,,,,,,,,,,,,,,,,
CO_M05_T04_L01,Sub_Section,CO_M05_T04_L01_SS01,Summative Assessments,,"Students explore real-world situations they can model with quadratic functions. They write the form of the quadratic equation however they like and then use technology to visualize the function and its characteristics on a coordinate plane.

Students examine the characteristics that define a quadratic function and compare different forms to see that the structure of the equation indicates the shape of the graph. They learn to determine whether the graph of a quadratic function opens up or down by inspecting a quadratic function in general or factored form and explore how the axis of symmetry divides a parabola into mirror images. To determine the axis of symmetry of a quadratic equation, students use the zeros of a function (or roots of an equation) or the a and b coefficients of the general form of the equation.

Students transform quadratic functions and learn the vertex form of the quadratic equation based on their understanding of transformations. They compare quadratic functions represented in different forms, summarizing the key characteristics apparent in each form of a quadratic equation. Students then analyze different representations that they need to compare in terms of characteristics.",,,,,,,,,,,,,
CO_M05_T04_L01_SS01,Learning Object,2dfc1f534c176fa270a3323cf3f5dc2bb69f38a4,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS01,Learning Object,d532684f4cfc0873a5bcd10f37b2c571f75024a9,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS01,Learning Object,de27753b280d74d03862e097f3c62dcf6cb5a6ba,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS01,Learning Object,f2c97d9a80b8c7f17c7c36d18ca34e9fc859186b,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS01,Learning Object,2754446d38b71e7340a89a530e3fef48402261e1,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS01,Learning Object,8a2a02f9daf3e4d9dd24435c53469c89575d4a16,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS01,Learning Object,0dd1e9f930aa8efab18274c683555920de9c057b,,,,,,,,,,,,,,,,
CO_M05_T04_L01,Sub_Section,CO_M05_T04_L01_SS02,Topic Assessments with Answers,,"Students explore real-world situations they can model with quadratic functions. They write the form of the quadratic equation however they like and then use technology to visualize the function and its characteristics on a coordinate plane.

Students examine the characteristics that define a quadratic function and compare different forms to see that the structure of the equation indicates the shape of the graph. They learn to determine whether the graph of a quadratic function opens up or down by inspecting a quadratic function in general or factored form and explore how the axis of symmetry divides a parabola into mirror images. To determine the axis of symmetry of a quadratic equation, students use the zeros of a function (or roots of an equation) or the a and b coefficients of the general form of the equation.

Students transform quadratic functions and learn the vertex form of the quadratic equation based on their understanding of transformations. They compare quadratic functions represented in different forms, summarizing the key characteristics apparent in each form of a quadratic equation. Students then analyze different representations that they need to compare in terms of characteristics.",,,,,,,,,,,,,
CO_M05_T04_L01_SS02,Learning Object,1719b1542db2e543ec185a6a3997ddbb48f52a94,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS02,Learning Object,edac2a390486b1c39ea333194422bd5b6adf4189,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS02,Learning Object,267f7ec9e725bfecaa9f417498986513ba1775bb,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS02,Learning Object,1af831d342b83c74db1eb8b87970c444e489b928,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS02,Learning Object,d492792e88f030651dd018b13f24d52201106731,,,,,,,,,,,,,,,,
CO_M05_T04_L01_SS02,Learning Object,5e07444d4c7a3ea154f156b2ccca0ebda0b3790f,,,,,,,,,,,,,,,,
CO_M05_T04,Lesson,CO_M05_T04_L02,Lesson 1: Up and Down or Down and Up,Exploring Quadratic Functions,Students address the key characteristics of the graphs of quadratic functions and interpret them in terms of a situation. They compare and contrast linear and quadratic relationships. Students use a context to write the equation of a quadratic function. They analyze a function in general form. Students consider how they can write a quadratic function as the product of two linear functions.,,,,,,,,,,,,,
CO_M05_T04_L02,Sub_Section,CO_M05_T04_L02_SS00,Student Lesson Resources,,Students address the key characteristics of the graphs of quadratic functions and interpret them in terms of a situation. They compare and contrast linear and quadratic relationships. Students use a context to write the equation of a quadratic function. They analyze a function in general form. Students consider how they can write a quadratic function as the product of two linear functions.,,,,,,,,,,,,,
CO_M05_T04_L02_SS00,Learning Object,276701f53a5c0c54e3e526397148fb51fcdb6514,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS00,Learning Object,d3a072634c7a74fb01a1b344101de6f3f870dea4,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS00,Learning Object,45a5cf499aeaf6949129cf0f048bd22ccd7f9a0c,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS00,Learning Object,0d86fb1b2e75c0e876df4b0b260e9e9e425a617b,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS00,Learning Object,2cb7194f8e94b64bf201e97d49ca633434ef111f,,,,,,,,,,,,,,,,
CO_M05_T04_L02,Sub_Section,CO_M05_T04_L02_SS01,Lesson Planning Resources,,Students address the key characteristics of the graphs of quadratic functions and interpret them in terms of a situation. They compare and contrast linear and quadratic relationships. Students use a context to write the equation of a quadratic function. They analyze a function in general form. Students consider how they can write a quadratic function as the product of two linear functions.,,,,,,,,,,,,,
CO_M05_T04_L02_SS01,Learning Object,a680687594955cfcb0fb3bffe370c7358284257d,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS01,Learning Object,24b794f1c96b1decfeb567fd7e8297e925a7b3c9,,,,,,,,,,,,,,,,
CO_M05_T04_L02,Sub_Section,CO_M05_T04_L02_SS02,MATHia Adaptive Problem-Solving,,Students address the key characteristics of the graphs of quadratic functions and interpret them in terms of a situation. They compare and contrast linear and quadratic relationships. Students use a context to write the equation of a quadratic function. They analyze a function in general form. Students consider how they can write a quadratic function as the product of two linear functions.,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,4c298d80a661a3bdad4765d760cf98c96b1dab7f,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,9c642d4900fce2a914b05b266fbecc24c3312eff,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,eac377d35d190d6ebe84368ea7d000c4b796e5e8,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,a86038afc839d4a93dcb7f1caef85a1fcf6ecab9,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,e383a61332e652bde87d2f458f06dd881f8b4589,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,65ae49dcba81327548c1c84dbc5f17919ea7831f,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,a78f2f2e84a8691b91268ab34f9aaf97949c8934,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS02,Learning Object,108864164b85efc9cd4ed139e07e293c2c5173cb,,,,,,,,,,,,,,,,
CO_M05_T04_L02,Sub_Section,CO_M05_T04_L02_SS03,MATHstream Interactive Videos,,Students address the key characteristics of the graphs of quadratic functions and interpret them in terms of a situation. They compare and contrast linear and quadratic relationships. Students use a context to write the equation of a quadratic function. They analyze a function in general form. Students consider how they can write a quadratic function as the product of two linear functions.,,,,,,,,,,,,,
CO_M05_T04_L02_SS03,Learning Object,e9046b853becfac286084eaf18c4e655eb75ec19,,,,,,,,,,,,,,,,
CO_M05_T04_L02_SS03,Learning Object,a729c63a0b80d5863131d80686f8a73d621035cf,,,,,,,,,,,,,,,,
CO_M05_T04_L02,Sub_Section,CO_M05_T04_L02_SS04,Skills Practice,,Students address the key characteristics of the graphs of quadratic functions and interpret them in terms of a situation. They compare and contrast linear and quadratic relationships. Students use a context to write the equation of a quadratic function. They analyze a function in general form. Students consider how they can write a quadratic function as the product of two linear functions.,,,,,,,,,,,,,
CO_M05_T04_L02_SS04,Learning Object,869f7c182c93aa9b4b1da7bfe1a6e23401720fc2,,,,,,,,,,,,,,,,
